timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1691181063695,696,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,696,0,227
1691181063728,730,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,730,0,225
1691181063766,737,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,737,0,223
1691181063806,727,Get Search,200,OK,TC5: Spike Testing 1-2,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,727,0,223
1691181063830,726,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,726,0,232
1691181063942,664,Get Search,200,OK,TC5: Spike Testing 1-3,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,664,0,226
1691181064095,607,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,607,0,226
1691181064124,600,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,600,0,228
1691181064210,575,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,575,0,268
1691181064392,530,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,530,0,228
1691181064459,569,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,569,0,231
1691181064503,663,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,663,0,224
1691181064533,696,Get Search,200,OK,TC5: Spike Testing 1-2,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,696,0,224
1691181064556,721,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,721,0,223
1691181064606,734,Get Search,200,OK,TC5: Spike Testing 1-3,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,734,0,224
1691181064702,775,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,775,0,235
1691181064724,836,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,836,0,239
1691181064786,800,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,800,0,229
1691181064806,834,Get Search,200,OK,TC5: Spike Testing 1-1,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,834,0,222
1691181064922,848,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,848,0,226
1691181065028,770,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,770,0,237
1691181065166,723,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,723,0,228
1691181065229,723,Get Search,200,OK,TC5: Spike Testing 1-2,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,722,0,237
1691181065277,719,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,719,0,224
1691181065340,676,Get Search,200,OK,TC5: Spike Testing 1-3,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,675,0,235
1691181065477,677,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,677,0,238
1691181065560,655,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,655,0,223
1691181065587,683,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,683,0,223
1691181065640,676,Get Search,200,OK,TC5: Spike Testing 1-1,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,676,0,224
1691181065770,677,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,677,0,232
1691181065798,677,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,677,0,223
1691181065890,700,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,700,0,236
1691181065952,702,Get Search,200,OK,TC5: Spike Testing 1-2,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,702,0,231
1691181065996,695,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,695,0,224
1691181066016,723,Get Search,200,OK,TC5: Spike Testing 1-3,text,true,,7847,467,10,10,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,723,0,224
